Distance (in),Time (s),X (in),Y (in),Velocity (in/s),Orientation (deg),Touch,Rotational Velocity (deg/s),Way X (in),Way Y (in),Way Velocity (in/s),Way Orientation (deg),Way Turn Radius (in),Touch this Point
0.0,0.0,28.0,50.0,24.0,135.0,0,0.0,28.0,50.0,24.0,135.0,3.0,0.0
0.9999999999999996,0.03985658974115251,28.924678098474715,50.3807498052543,26.17990783930442,135.0,0,0.0,45.0,57.0,180.0,135.0,3.0,0.0
1.9999999999999991,0.07652710933671134,29.84935619694943,50.761499610508594,28.35981567860884,135.0,0,0.0,69.07,63.67,180.0,135.0,3.0,0
2.9999999999999987,0.11048323237745145,30.774034295424144,51.14224941576289,30.53972351791326,135.0,0,0.0,93.68,69.23,60.0,135.0,3.0,0
3.9999999999999982,0.1420991096488502,31.69871239389886,51.52299922101719,32.71963135721768,135.0,0,0.0,,,,,,
4.999999999999998,0.17167652066442182,32.623390492373574,51.903749026271484,34.8995391965221,135.0,0,-0.0,,,,,,
5.999999999999998,0.1994624079724757,33.54806859084829,52.28449883152578,37.07944703582652,135.0,0,-0.0,,,,,,
6.999999999999998,0.22566140441903804,34.472746689323,52.66524863678008,39.25935487513094,135.0,0,-0.0,,,,,,
7.999999999999998,0.25044497642732216,35.39742478779772,53.045998442034374,41.43926271443536,135.0,0,-0.0,,,,,,
8.999999999999998,0.27395822400495307,36.32210288627243,53.42674824728867,43.61917055373978,135.0,0,-0.0,,,,,,
9.999999999999998,0.29632502299237534,37.24678098474715,53.80749805254297,45.7990783930442,135.0,0,0.0,,,,,,
10.999999999999998,0.3176519719754795,38.17145908322186,54.188247857797265,47.97898623234862,135.0,0,0.0,,,,,,
11.999999999999998,0.3380314624821483,39.09613718169658,54.56899766305156,50.15889407165304,135.0,0,0.0,,,,,,
12.999999999999998,0.35754409621334277,40.02081528017129,54.94974746830586,52.33880191095746,135.0,0,0.0,,,,,,
13.999999999999998,0.376260609155744,40.945493378646006,55.330497273560155,54.51870975026188,135.0,0,0.0,,,,,,
14.999999999999998,0.3942434185599741,41.87017147712072,55.71124707881445,56.6986175895663,135.0,0,0.0,,,,,,
15.999999999999998,0.4115478781422719,42.794849575595435,56.09199688406875,58.87852542887072,135.0,0,0.0,,,,,,
16.999999999999996,0.428223305147653,43.71952767407015,56.472746689323046,61.058433268175136,135.0,0,0.0,,,,,,
17.999999999999996,0.44431382728747554,44.644205772544865,56.85349649457734,63.238341107479556,135.0,0,0.0,,,,,,
18.38477631085024,0.45037581787982983,45.0,57.0,63.70884067651785,135.0,0,0.0,,,,,,
19.38477631085024,0.46592302492623544,45.963684065252714,57.2670449819375,64.93162793178996,135.0,0,0.0,,,,,,
20.38477631085024,0.481180179329673,46.92736813050543,57.534089963875005,66.15441518706207,135.0,0,0.0,,,,,,
21.38477631085024,0.4961579054705395,47.89105219575814,57.80113494581251,67.37720244233418,135.0,0,0.0,,,,,,
22.38477631085024,0.5108662544849956,48.854736261010856,58.06817992775001,68.59998969760629,135.0,0,0.0,,,,,,
23.38477631085024,0.5253147447759747,49.81842032626357,58.33522490968751,69.8227769528784,135.0,0,0.0,,,,,,
24.38477631085024,0.5395123990076929,50.782104391516285,58.60226989162501,71.04556420815051,135.0,0,0.0,,,,,,
25.38477631085024,0.5534677779437016,51.745788456769,58.869314873562516,72.26835146342262,135.0,0,-0.0,,,,,,
26.38477631085024,0.5671890114462415,52.70947252202171,59.13635985550002,73.49113871869473,135.0,0,-0.0,,,,,,
27.38477631085024,0.5806838269179494,53.67315658727443,59.40340483743752,74.71392597396684,135.0,0,-0.0,,,,,,
28.38477631085024,0.5939595754350353,54.63684065252714,59.67044981937502,75.93671322923895,135.0,0,-0.0,,,,,,
29.38477631085024,0.6070232557931889,55.600524717779855,59.937494801312525,77.15950048451106,135.0,0,-0.0,,,,,,
30.38477631085024,0.6198815366631244,56.56420878303257,60.20453978325003,78.38228773978317,135.0,0,-0.0,,,,,,
31.38477631085024,0.632540777031335,57.52789284828528,60.47158476518753,79.60507499505528,135.0,0,-0.0,,,,,,
32.384776310850235,0.6450070450828947,58.491576913538,60.73862974712503,80.82786225032739,135.0,0,-0.0,,,,,,
33.384776310850235,0.6572861356666606,59.45526097879071,61.005674729062534,82.0506495055995,135.0,0,0.0,,,,,,
